mhd_file_path,mask_file_path,subset_id,series_id,total_images,origins,spacings,is_flip,ct_image_folder
../downloads/data/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.275766318636944297772360944907.mhd,../downloads/seg-lungs-LUNA16/1.3.6.1.4.1.14519.5.2.1.6279.6001.275766318636944297772360944907.mhd,1,1.3.6.1.4.1.14519.5.2.1.6279.6001.275766318636944297772360944907,477,"[-310.25, -151.0, -180.0]","[0.625, 0.703125, 0.703125]",False,../data/images/1.3.6.1.4.1.14519.5.2.1.6279.6001.275766318636944297772360944907
../downloads/data/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.282512043257574309474415322775.mhd,../downloads/seg-lungs-LUNA16/1.3.6.1.4.1.14519.5.2.1.6279.6001.282512043257574309474415322775.mhd,1,1.3.6.1.4.1.14519.5.2.1.6279.6001.282512043257574309474415322775,283,"[-399.5, 130.199997, 186.199997]","[1.25, 0.7617189884185791, 0.7617189884185791]",True,../data/images/1.3.6.1.4.1.14519.5.2.1.6279.6001.282512043257574309474415322775
../downloads/data/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.286647622786041008124419915089.mhd,../downloads/seg-lungs-LUNA16/1.3.6.1.4.1.14519.5.2.1.6279.6001.286647622786041008124419915089.mhd,1,1.3.6.1.4.1.14519.5.2.1.6279.6001.286647622786041008124419915089,248,"[-357.75, -173.5, -169.399994]","[1.25, 0.7226560115814209, 0.7226560115814209]",False,../data/images/1.3.6.1.4.1.14519.5.2.1.6279.6001.286647622786041008124419915089
../downloads/data/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.287966244644280690737019247886.mhd,../downloads/seg-lungs-LUNA16/1.3.6.1.4.1.14519.5.2.1.6279.6001.287966244644280690737019247886.mhd,1,1.3.6.1.4.1.14519.5.2.1.6279.6001.287966244644280690737019247886,123,"[-338.0, -210.0, -212.199997]","[2.5, 0.8203120231628418, 0.8203120231628418]",False,../data/images/1.3.6.1.4.1.14519.5.2.1.6279.6001.287966244644280690737019247886
../downloads/data/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.300271604576987336866436407488.mhd,../downloads/seg-lungs-LUNA16/1.3.6.1.4.1.14519.5.2.1.6279.6001.300271604576987336866436407488.mhd,1,1.3.6.1.4.1.14519.5.2.1.6279.6001.300271604576987336866436407488,171,"[-384.0, -292.70508, -142.70508]","[1.7999999523162842, 0.58984375, 0.58984375]",False,../data/images/1.3.6.1.4.1.14519.5.2.1.6279.6001.300271604576987336866436407488
../downloads/data/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.306948744223170422945185006551.mhd,../downloads/seg-lungs-LUNA16/1.3.6.1.4.1.14519.5.2.1.6279.6001.306948744223170422945185006551.mhd,1,1.3.6.1.4.1.14519.5.2.1.6279.6001.306948744223170422945185006551,127,"[-332.25, -169.600006, -180.0]","[2.5, 0.703125, 0.703125]",False,../data/images/1.3.6.1.4.1.14519.5.2.1.6279.6001.306948744223170422945185006551
../downloads/data/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.308183340111270052562662456038.mhd,../downloads/seg-lungs-LUNA16/1.3.6.1.4.1.14519.5.2.1.6279.6001.308183340111270052562662456038.mhd,1,1.3.6.1.4.1.14519.5.2.1.6279.6001.308183340111270052562662456038,115,"[-300.950012, -131.800003, -150.0]","[2.5, 0.5859379768371582, 0.5859379768371582]",False,../data/images/1.3.6.1.4.1.14519.5.2.1.6279.6001.308183340111270052562662456038
../downloads/data/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.309672797925724868457151381131.mhd,../downloads/seg-lungs-LUNA16/1.3.6.1.4.1.14519.5.2.1.6279.6001.309672797925724868457151381131.mhd,1,1.3.6.1.4.1.14519.5.2.1.6279.6001.309672797925724868457151381131,301,"[-314.0, -304.7265625, -144.7265625]","[1.0, 0.546875, 0.546875]",False,../data/images/1.3.6.1.4.1.14519.5.2.1.6279.6001.309672797925724868457151381131
../downloads/data/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.310395752124284049604069960014.mhd,../downloads/seg-lungs-LUNA16/1.3.6.1.4.1.14519.5.2.1.6279.6001.310395752124284049604069960014.mhd,1,1.3.6.1.4.1.14519.5.2.1.6279.6001.310395752124284049604069960014,109,"[-250.0, -170.0, -179.899994]","[2.5, 0.6640620231628418, 0.6640620231628418]",False,../data/images/1.3.6.1.4.1.14519.5.2.1.6279.6001.310395752124284049604069960014
../downloads/data/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.314789075871001236641548593165.mhd,../downloads/seg-lungs-LUNA16/1.3.6.1.4.1.14519.5.2.1.6279.6001.314789075871001236641548593165.mhd,1,1.3.6.1.4.1.14519.5.2.1.6279.6001.314789075871001236641548593165,181,"[-349.0, -349.63867, -178.63867]","[1.7999999523162842, 0.72265625, 0.72265625]",False,../data/images/1.3.6.1.4.1.14519.5.2.1.6279.6001.314789075871001236641548593165
../downloads/data/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.315214756157389122376518747372.mhd,../downloads/seg-lungs-LUNA16/1.3.6.1.4.1.14519.5.2.1.6279.6001.315214756157389122376518747372.mhd,1,1.3.6.1.4.1.14519.5.2.1.6279.6001.315214756157389122376518747372,225,"[-280.0, -212.0, -206.800003]","[1.25, 0.828125, 0.828125]",False,../data/images/1.3.6.1.4.1.14519.5.2.1.6279.6001.315214756157389122376518747372
../downloads/data/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.325164338773720548739146851679.mhd,../downloads/seg-lungs-LUNA16/1.3.6.1.4.1.14519.5.2.1.6279.6001.325164338773720548739146851679.mhd,1,1.3.6.1.4.1.14519.5.2.1.6279.6001.325164338773720548739146851679,490,"[-333.625, -133.800003, -127.599998]","[0.625, 0.546875, 0.546875]",False,../data/images/1.3.6.1.4.1.14519.5.2.1.6279.6001.325164338773720548739146851679
../downloads/data/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.326057189095429101398977448288.mhd,../downloads/seg-lungs-LUNA16/1.3.6.1.4.1.14519.5.2.1.6279.6001.326057189095429101398977448288.mhd,1,1.3.6.1.4.1.14519.5.2.1.6279.6001.326057189095429101398977448288,326,"[-366.6, -320.677734375, -160.677734375]","[1.0, 0.64453125, 0.64453125]",False,../data/images/1.3.6.1.4.1.14519.5.2.1.6279.6001.326057189095429101398977448288
../downloads/data/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.331211682377519763144559212009.mhd,../downloads/seg-lungs-LUNA16/1.3.6.1.4.1.14519.5.2.1.6279.6001.331211682377519763144559212009.mhd,1,1.3.6.1.4.1.14519.5.2.1.6279.6001.331211682377519763144559212009,133,"[-340.0, -118.699997, -143.699997]","[2.5, 0.5664060115814209, 0.5664060115814209]",False,../data/images/1.3.6.1.4.1.14519.5.2.1.6279.6001.331211682377519763144559212009
../downloads/data/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.334105754605642100456249422350.mhd,../downloads/seg-lungs-LUNA16/1.3.6.1.4.1.14519.5.2.1.6279.6001.334105754605642100456249422350.mhd,1,1.3.6.1.4.1.14519.5.2.1.6279.6001.334105754605642100456249422350,261,"[-342.5, -135.0, -168.1]","[1.25, 0.5859379768371582, 0.5859379768371582]",False,../data/images/1.3.6.1.4.1.14519.5.2.1.6279.6001.334105754605642100456249422350
../downloads/data/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.335866409407244673864352309754.mhd,../downloads/seg-lungs-LUNA16/1.3.6.1.4.1.14519.5.2.1.6279.6001.335866409407244673864352309754.mhd,1,1.3.6.1.4.1.14519.5.2.1.6279.6001.335866409407244673864352309754,260,"[-266.0, -309.6875, -154.6875]","[1.0, 0.625, 0.625]",False,../data/images/1.3.6.1.4.1.14519.5.2.1.6279.6001.335866409407244673864352309754
../downloads/data/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.336894364358709782463716339027.mhd,../downloads/seg-lungs-LUNA16/1.3.6.1.4.1.14519.5.2.1.6279.6001.336894364358709782463716339027.mhd,1,1.3.6.1.4.1.14519.5.2.1.6279.6001.336894364358709782463716339027,519,"[-349.75, -180.0, -160.800003]","[0.625, 0.703125, 0.703125]",False,../data/images/1.3.6.1.4.1.14519.5.2.1.6279.6001.336894364358709782463716339027
../downloads/data/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.458525794434429386945463560826.mhd,../downloads/seg-lungs-LUNA16/1.3.6.1.4.1.14519.5.2.1.6279.6001.458525794434429386945463560826.mhd,1,1.3.6.1.4.1.14519.5.2.1.6279.6001.458525794434429386945463560826,513,"[-303.804993, -190.0, -167.100006]","[0.625, 0.7421879768371582, 0.7421879768371582]",False,../data/images/1.3.6.1.4.1.14519.5.2.1.6279.6001.458525794434429386945463560826
../downloads/data/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.479402560265137632920333093071.mhd,../downloads/seg-lungs-LUNA16/1.3.6.1.4.1.14519.5.2.1.6279.6001.479402560265137632920333093071.mhd,1,1.3.6.1.4.1.14519.5.2.1.6279.6001.479402560265137632920333093071,297,"[-368.75, -247.0, -210.3]","[1.25, 0.7871090173721313, 0.7871090173721313]",False,../data/images/1.3.6.1.4.1.14519.5.2.1.6279.6001.479402560265137632920333093071
../downloads/data/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.503980049263254396021509831276.mhd,../downloads/seg-lungs-LUNA16/1.3.6.1.4.1.14519.5.2.1.6279.6001.503980049263254396021509831276.mhd,1,1.3.6.1.4.1.14519.5.2.1.6279.6001.503980049263254396021509831276,113,"[-295.25, -190.0, -214.699997]","[2.5, 0.7421879768371582, 0.7421879768371582]",False,../data/images/1.3.6.1.4.1.14519.5.2.1.6279.6001.503980049263254396021509831276
../downloads/data/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.561458563853929400124470098603.mhd,../downloads/seg-lungs-LUNA16/1.3.6.1.4.1.14519.5.2.1.6279.6001.561458563853929400124470098603.mhd,1,1.3.6.1.4.1.14519.5.2.1.6279.6001.561458563853929400124470098603,163,"[-316.345001, -150.0, -166.600006]","[2.0, 0.5859379768371582, 0.5859379768371582]",False,../data/images/1.3.6.1.4.1.14519.5.2.1.6279.6001.561458563853929400124470098603
../downloads/data/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.616033753016904899083676284739.mhd,../downloads/seg-lungs-LUNA16/1.3.6.1.4.1.14519.5.2.1.6279.6001.616033753016904899083676284739.mhd,1,1.3.6.1.4.1.14519.5.2.1.6279.6001.616033753016904899083676284739,113,"[-321.915009, -192.699997, -172.5]","[2.5, 0.703125, 0.703125]",False,../data/images/1.3.6.1.4.1.14519.5.2.1.6279.6001.616033753016904899083676284739
../downloads/data/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.655242448149322898770987310561.mhd,../downloads/seg-lungs-LUNA16/1.3.6.1.4.1.14519.5.2.1.6279.6001.655242448149322898770987310561.mhd,1,1.3.6.1.4.1.14519.5.2.1.6279.6001.655242448149322898770987310561,141,"[-413.25, -196.600006, -180.0]","[2.5, 0.703125, 0.703125]",False,../data/images/1.3.6.1.4.1.14519.5.2.1.6279.6001.655242448149322898770987310561
../downloads/data/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.663019255629770796363333877035.mhd,../downloads/seg-lungs-LUNA16/1.3.6.1.4.1.14519.5.2.1.6279.6001.663019255629770796363333877035.mhd,1,1.3.6.1.4.1.14519.5.2.1.6279.6001.663019255629770796363333877035,260,"[-733.400024, -12.4961014, -151.575417]","[1.0000001192092896, 0.583984375, 0.583984375]",False,../data/images/1.3.6.1.4.1.14519.5.2.1.6279.6001.663019255629770796363333877035
../downloads/data/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.674809958213117379592437424616.mhd,../downloads/seg-lungs-LUNA16/1.3.6.1.4.1.14519.5.2.1.6279.6001.674809958213117379592437424616.mhd,1,1.3.6.1.4.1.14519.5.2.1.6279.6001.674809958213117379592437424616,139,"[-361.179993, -188.0, -186.399994]","[2.5, 0.734375, 0.734375]",False,../data/images/1.3.6.1.4.1.14519.5.2.1.6279.6001.674809958213117379592437424616
../downloads/data/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.690929968028676628605553365896.mhd,../downloads/seg-lungs-LUNA16/1.3.6.1.4.1.14519.5.2.1.6279.6001.690929968028676628605553365896.mhd,1,1.3.6.1.4.1.14519.5.2.1.6279.6001.690929968028676628605553365896,158,"[-291.160004, -163.100006, -180.300003]","[2.0, 0.7226560115814209, 0.7226560115814209]",False,../data/images/1.3.6.1.4.1.14519.5.2.1.6279.6001.690929968028676628605553365896
../downloads/data/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.756684168227383088294595834066.mhd,../downloads/seg-lungs-LUNA16/1.3.6.1.4.1.14519.5.2.1.6279.6001.756684168227383088294595834066.mhd,1,1.3.6.1.4.1.14519.5.2.1.6279.6001.756684168227383088294595834066,250,"[-354.0, -313.716796875, -138.716796875]","[1.0, 0.56640625, 0.56640625]",False,../data/images/1.3.6.1.4.1.14519.5.2.1.6279.6001.756684168227383088294595834066
../downloads/data/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.768276876111112560631432843476.mhd,../downloads/seg-lungs-LUNA16/1.3.6.1.4.1.14519.5.2.1.6279.6001.768276876111112560631432843476.mhd,1,1.3.6.1.4.1.14519.5.2.1.6279.6001.768276876111112560631432843476,423,"[-352.5, -323.74023, -140.74023]","[0.699999988079071, 0.51953125, 0.51953125]",False,../data/images/1.3.6.1.4.1.14519.5.2.1.6279.6001.768276876111112560631432843476
../downloads/data/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.801945620899034889998809817499.mhd,../downloads/seg-lungs-LUNA16/1.3.6.1.4.1.14519.5.2.1.6279.6001.801945620899034889998809817499.mhd,1,1.3.6.1.4.1.14519.5.2.1.6279.6001.801945620899034889998809817499,262,"[-383.25, 180.0, 172.699997]","[1.25, 0.703125, 0.703125]",True,../data/images/1.3.6.1.4.1.14519.5.2.1.6279.6001.801945620899034889998809817499
../downloads/data/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.802595762867498341201607992711.mhd,../downloads/seg-lungs-LUNA16/1.3.6.1.4.1.14519.5.2.1.6279.6001.802595762867498341201607992711.mhd,1,1.3.6.1.4.1.14519.5.2.1.6279.6001.802595762867498341201607992711,124,"[-360.519989, -176.600006, -195.399994]","[2.5, 0.7265620231628418, 0.7265620231628418]",False,../data/images/1.3.6.1.4.1.14519.5.2.1.6279.6001.802595762867498341201607992711
../downloads/data/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.861997885565255340442123234170.mhd,../downloads/seg-lungs-LUNA16/1.3.6.1.4.1.14519.5.2.1.6279.6001.861997885565255340442123234170.mhd,1,1.3.6.1.4.1.14519.5.2.1.6279.6001.861997885565255340442123234170,119,"[-334.25, -190.0, -190.0]","[2.5, 0.7421879768371582, 0.7421879768371582]",False,../data/images/1.3.6.1.4.1.14519.5.2.1.6279.6001.861997885565255340442123234170
../downloads/data/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.888291896309937415860209787179.mhd,../downloads/seg-lungs-LUNA16/1.3.6.1.4.1.14519.5.2.1.6279.6001.888291896309937415860209787179.mhd,1,1.3.6.1.4.1.14519.5.2.1.6279.6001.888291896309937415860209787179,273,"[-358.5, -210.0, -193.0]","[1.25, 0.703125, 0.703125]",False,../data/images/1.3.6.1.4.1.14519.5.2.1.6279.6001.888291896309937415860209787179
../downloads/data/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.892375496445736188832556446335.mhd,../downloads/seg-lungs-LUNA16/1.3.6.1.4.1.14519.5.2.1.6279.6001.892375496445736188832556446335.mhd,1,1.3.6.1.4.1.14519.5.2.1.6279.6001.892375496445736188832556446335,245,"[-321.25, -150.300003, -189.699997]","[1.25, 0.6640620231628418, 0.6640620231628418]",False,../data/images/1.3.6.1.4.1.14519.5.2.1.6279.6001.892375496445736188832556446335
../downloads/data/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.910607280658963002048724648683.mhd,../downloads/seg-lungs-LUNA16/1.3.6.1.4.1.14519.5.2.1.6279.6001.910607280658963002048724648683.mhd,1,1.3.6.1.4.1.14519.5.2.1.6279.6001.910607280658963002048724648683,220,"[-431.400024, -96.6445484, -194.235545]","[1.0000001192092896, 0.76953125, 0.76953125]",False,../data/images/1.3.6.1.4.1.14519.5.2.1.6279.6001.910607280658963002048724648683
../downloads/data/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.935683764293840351008008793409.mhd,../downloads/seg-lungs-LUNA16/1.3.6.1.4.1.14519.5.2.1.6279.6001.935683764293840351008008793409.mhd,1,1.3.6.1.4.1.14519.5.2.1.6279.6001.935683764293840351008008793409,238,"[-273.75, -160.0, -167.199997]","[1.25, 0.625, 0.625]",False,../data/images/1.3.6.1.4.1.14519.5.2.1.6279.6001.935683764293840351008008793409
../downloads/data/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.952265563663939823135367733681.mhd,../downloads/seg-lungs-LUNA16/1.3.6.1.4.1.14519.5.2.1.6279.6001.952265563663939823135367733681.mhd,1,1.3.6.1.4.1.14519.5.2.1.6279.6001.952265563663939823135367733681,331,"[147.5, -277.75195, -122.75195]","[0.5, 0.49609375, 0.49609375]",False,../data/images/1.3.6.1.4.1.14519.5.2.1.6279.6001.952265563663939823135367733681
../downloads/data/subset1/1.3.6.1.4.1.14519.5.2.1.6279.6001.970264865033574190975654369557.mhd,../downloads/seg-lungs-LUNA16/1.3.6.1.4.1.14519.5.2.1.6279.6001.970264865033574190975654369557.mhd,1,1.3.6.1.4.1.14519.5.2.1.6279.6001.970264865033574190975654369557,433,"[-288.075012, -128.5, -167.600006]","[0.625, 0.546875, 0.546875]",False,../data/images/1.3.6.1.4.1.14519.5.2.1.6279.6001.970264865033574190975654369557
../downloads/data/subset2/1.3.6.1.4.1.14519.5.2.1.6279.6001.100621383016233746780170740405.mhd,../downloads/seg-lungs-LUNA16/1.3.6.1.4.1.14519.5.2.1.6279.6001.100621383016233746780170740405.mhd,2,1.3.6.1.4.1.14519.5.2.1.6279.6001.100621383016233746780170740405,321,"[-657.0, 9.48041606, -120.049467]","[1.0, 0.556640625, 0.556640625]",False,../data/images/1.3.6.1.4.1.14519.5.2.1.6279.6001.100621383016233746780170740405
../downloads/data/subset2/1.3.6.1.4.1.14519.5.2.1.6279.6001.102133688497886810253331438797.mhd,../downloads/seg-lungs-LUNA16/1.3.6.1.4.1.14519.5.2.1.6279.6001.102133688497886810253331438797.mhd,2,1.3.6.1.4.1.14519.5.2.1.6279.6001.102133688497886810253331438797,280,"[506.799988, -20.7458572, -176.091887]","[1.0, 0.626953125, 0.626953125]",False,../data/images/1.3.6.1.4.1.14519.5.2.1.6279.6001.102133688497886810253331438797
../downloads/data/subset2/1.3.6.1.4.1.14519.5.2.1.6279.6001.113586291551175790743673929831.mhd,../downloads/seg-lungs-LUNA16/1.3.6.1.4.1.14519.5.2.1.6279.6001.113586291551175790743673929831.mhd,2,1.3.6.1.4.1.14519.5.2.1.6279.6001.113586291551175790743673929831,413,"[-258.88501, -171.699997, -150.399994]","[0.625, 0.703125, 0.703125]",False,../data/images/1.3.6.1.4.1.14519.5.2.1.6279.6001.113586291551175790743673929831
../downloads/data/subset2/1.3.6.1.4.1.14519.5.2.1.6279.6001.116492508532884962903000261147.mhd,../downloads/seg-lungs-LUNA16/1.3.6.1.4.1.14519.5.2.1.6279.6001.116492508532884962903000261147.mhd,2,1.3.6.1.4.1.14519.5.2.1.6279.6001.116492508532884962903000261147,139,"[-361.429993, -161.0, -151.100006]","[2.5, 0.6289060115814209, 0.6289060115814209]",False,../data/images/1.3.6.1.4.1.14519.5.2.1.6279.6001.116492508532884962903000261147
../downloads/data/subset2/1.3.6.1.4.1.14519.5.2.1.6279.6001.117383608379722740629083782428.mhd,../downloads/seg-lungs-LUNA16/1.3.6.1.4.1.14519.5.2.1.6279.6001.117383608379722740629083782428.mhd,2,1.3.6.1.4.1.14519.5.2.1.6279.6001.117383608379722740629083782428,133,"[-316.0, -170.0, -173.100006]","[2.5, 0.6640620231628418, 0.6640620231628418]",False,../data/images/1.3.6.1.4.1.14519.5.2.1.6279.6001.117383608379722740629083782428
../downloads/data/subset2/1.3.6.1.4.1.14519.5.2.1.6279.6001.121993590721161347818774929286.mhd,../downloads/seg-lungs-LUNA16/1.3.6.1.4.1.14519.5.2.1.6279.6001.121993590721161347818774929286.mhd,2,1.3.6.1.4.1.14519.5.2.1.6279.6001.121993590721161347818774929286,144,"[-380.5, -150.8, -177.8]","[2.5, 0.6640620231628418, 0.6640620231628418]",False,../data/images/1.3.6.1.4.1.14519.5.2.1.6279.6001.121993590721161347818774929286
../downloads/data/subset2/1.3.6.1.4.1.14519.5.2.1.6279.6001.124663713663969377020085460568.mhd,../downloads/seg-lungs-LUNA16/1.3.6.1.4.1.14519.5.2.1.6279.6001.124663713663969377020085460568.mhd,2,1.3.6.1.4.1.14519.5.2.1.6279.6001.124663713663969377020085460568,133,"[-379.0, -255.199997, -220.0]","[2.5, 0.859375, 0.859375]",False,../data/images/1.3.6.1.4.1.14519.5.2.1.6279.6001.124663713663969377020085460568
../downloads/data/subset2/1.3.6.1.4.1.14519.5.2.1.6279.6001.126704785377921920210612476953.mhd,../downloads/seg-lungs-LUNA16/1.3.6.1.4.1.14519.5.2.1.6279.6001.126704785377921920210612476953.mhd,2,1.3.6.1.4.1.14519.5.2.1.6279.6001.126704785377921920210612476953,257,"[-344.73999, -147.5, -145.399994]","[1.25, 0.5761719942092896, 0.5761719942092896]",False,../data/images/1.3.6.1.4.1.14519.5.2.1.6279.6001.126704785377921920210612476953
../downloads/data/subset2/1.3.6.1.4.1.14519.5.2.1.6279.6001.133378195429627807109985347209.mhd,../downloads/seg-lungs-LUNA16/1.3.6.1.4.1.14519.5.2.1.6279.6001.133378195429627807109985347209.mhd,2,1.3.6.1.4.1.14519.5.2.1.6279.6001.133378195429627807109985347209,238,"[-303.5, -190.0, -190.0]","[1.25, 0.7421879768371582, 0.7421879768371582]",False,../data/images/1.3.6.1.4.1.14519.5.2.1.6279.6001.133378195429627807109985347209
../downloads/data/subset2/1.3.6.1.4.1.14519.5.2.1.6279.6001.137375498893536422914241295628.mhd,../downloads/seg-lungs-LUNA16/1.3.6.1.4.1.14519.5.2.1.6279.6001.137375498893536422914241295628.mhd,2,1.3.6.1.4.1.14519.5.2.1.6279.6001.137375498893536422914241295628,181,"[-398.5, -352.66797, -164.66797]","[1.7999999523162842, 0.6640625, 0.6640625]",False,../data/images/1.3.6.1.4.1.14519.5.2.1.6279.6001.137375498893536422914241295628
../downloads/data/subset2/1.3.6.1.4.1.14519.5.2.1.6279.6001.139444426690868429919252698606.mhd,../downloads/seg-lungs-LUNA16/1.3.6.1.4.1.14519.5.2.1.6279.6001.139444426690868429919252698606.mhd,2,1.3.6.1.4.1.14519.5.2.1.6279.6001.139444426690868429919252698606,456,"[-368.5, -323.7207, -142.7207]","[0.699999988079071, 0.55859375, 0.55859375]",False,../data/images/1.3.6.1.4.1.14519.5.2.1.6279.6001.139444426690868429919252698606
../downloads/data/subset2/1.3.6.1.4.1.14519.5.2.1.6279.6001.142485715518010940961688015191.mhd,../downloads/seg-lungs-LUNA16/1.3.6.1.4.1.14519.5.2.1.6279.6001.142485715518010940961688015191.mhd,2,1.3.6.1.4.1.14519.5.2.1.6279.6001.142485715518010940961688015191,312,"[-349.0, -319.66796875, -162.66796875]","[1.0, 0.6640625, 0.6640625]",False,../data/images/1.3.6.1.4.1.14519.5.2.1.6279.6001.142485715518010940961688015191
../downloads/data/subset2/1.3.6.1.4.1.14519.5.2.1.6279.6001.143412474064515942785157561636.mhd,../downloads/seg-lungs-LUNA16/1.3.6.1.4.1.14519.5.2.1.6279.6001.143412474064515942785157561636.mhd,2,1.3.6.1.4.1.14519.5.2.1.6279.6001.143412474064515942785157561636,449,"[-228.779999, -128.899994, -162.100006]","[0.625, 0.625, 0.625]",False,../data/images/1.3.6.1.4.1.14519.5.2.1.6279.6001.143412474064515942785157561636
../downloads/data/subset2/1.3.6.1.4.1.14519.5.2.1.6279.6001.144883090372691745980459537053.mhd,../downloads/seg-lungs-LUNA16/1.3.6.1.4.1.14519.5.2.1.6279.6001.144883090372691745980459537053.mhd,2,1.3.6.1.4.1.14519.5.2.1.6279.6001.144883090372691745980459537053,240,"[-373.75, 160.5, 196.0]","[1.25, 0.6269530057907104, 0.6269530057907104]",True,../data/images/1.3.6.1.4.1.14519.5.2.1.6279.6001.144883090372691745980459537053
../downloads/data/subset2/1.3.6.1.4.1.14519.5.2.1.6279.6001.147250707071097813243473865421.mhd,../downloads/seg-lungs-LUNA16/1.3.6.1.4.1.14519.5.2.1.6279.6001.147250707071097813243473865421.mhd,2,1.3.6.1.4.1.14519.5.2.1.6279.6001.147250707071097813243473865421,474,"[-298.464996, -131.800003, -148.399994]","[0.625, 0.6445310115814209, 0.6445310115814209]",False,../data/images/1.3.6.1.4.1.14519.5.2.1.6279.6001.147250707071097813243473865421
../downloads/data/subset2/1.3.6.1.4.1.14519.5.2.1.6279.6001.153536305742006952753134773630.mhd,../downloads/seg-lungs-LUNA16/1.3.6.1.4.1.14519.5.2.1.6279.6001.153536305742006952753134773630.mhd,2,1.3.6.1.4.1.14519.5.2.1.6279.6001.153536305742006952753134773630,141,"[-384.75, -150.0, -144.300003]","[2.5, 0.5859379768371582, 0.5859379768371582]",False,../data/images/1.3.6.1.4.1.14519.5.2.1.6279.6001.153536305742006952753134773630
../downloads/data/subset2/1.3.6.1.4.1.14519.5.2.1.6279.6001.156322145453198768801776721493.mhd,../downloads/seg-lungs-LUNA16/1.3.6.1.4.1.14519.5.2.1.6279.6001.156322145453198768801776721493.mhd,2,1.3.6.1.4.1.14519.5.2.1.6279.6001.156322145453198768801776721493,484,"[-318.429993, -173.600006, -169.5]","[0.625, 0.6640620231628418, 0.6640620231628418]",False,../data/images/1.3.6.1.4.1.14519.5.2.1.6279.6001.156322145453198768801776721493
../downloads/data/subset2/1.3.6.1.4.1.14519.5.2.1.6279.6001.156579001330474859527530187095.mhd,../downloads/seg-lungs-LUNA16/1.3.6.1.4.1.14519.5.2.1.6279.6001.156579001330474859527530187095.mhd,2,1.3.6.1.4.1.14519.5.2.1.6279.6001.156579001330474859527530187095,449,"[-239.679993, -160.0, -143.399994]","[0.625, 0.625, 0.625]",False,../data/images/1.3.6.1.4.1.14519.5.2.1.6279.6001.156579001330474859527530187095
../downloads/data/subset2/1.3.6.1.4.1.14519.5.2.1.6279.6001.159521777966998275980367008904.mhd,../downloads/seg-lungs-LUNA16/1.3.6.1.4.1.14519.5.2.1.6279.6001.159521777966998275980367008904.mhd,2,1.3.6.1.4.1.14519.5.2.1.6279.6001.159521777966998275980367008904,127,"[-336.070007, -147.899994, -153.100006]","[2.5, 0.5859379768371582, 0.5859379768371582]",False,../data/images/1.3.6.1.4.1.14519.5.2.1.6279.6001.159521777966998275980367008904
../downloads/data/subset2/1.3.6.1.4.1.14519.5.2.1.6279.6001.159996104466052855396410079250.mhd,../downloads/seg-lungs-LUNA16/1.3.6.1.4.1.14519.5.2.1.6279.6001.159996104466052855396410079250.mhd,2,1.3.6.1.4.1.14519.5.2.1.6279.6001.159996104466052855396410079250,292,"[-323.36499, -171.199997, -164.0]","[1.25, 0.6445310115814209, 0.6445310115814209]",False,../data/images/1.3.6.1.4.1.14519.5.2.1.6279.6001.159996104466052855396410079250
